"ASV_id","warmed_fungi_gradient","warmed_fungi","cooled_fungi_gradient","cooled_fungi","High Control","Low Control","Mid Control","Genus","Family","Class","Order","Phylum"
194,0.385412081730964,0.481206183057238,-0.386444798901093,-0.0544256429001287,NA,4.18,3.58,"Lachnum","Hyaloscyphaceae","Leotiomycetes","Helotiales","Ascomycota"
607,0.367661188575022,0.201360098526787,-0.388433256436029,-0.295866702301529,NA,4.44,3.17,NA,"Hydnodontaceae","Agaricomycetes","Trechisporales","Basidiomycota"
175,0.354753333266464,0.305084183761176,-0.395591333300229,-0.373588823396989,2.71,4.95,4.94,"Gremmenia","Phacidiaceae","Leotiomycetes","Phacidiales","Ascomycota"
124,0.23218944911775,0.0489395301259878,-0.396171953544605,-0.195221218505701,2.2,3.07,NA,NA,NA,NA,NA,NA
686,0.278215274636385,0.173374440111133,-0.40243245646679,-0.284717434937025,NA,3.78,NA,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
368,0.473462085149424,0.402185975350433,-0.404844219925048,-0.245889546229558,NA,2.86,NA,"Schizothecium","Lasiosphaeriaceae","Sordariomycetes","Sordariales","Ascomycota"
314,0.389654726707713,0.307773890472585,-0.405749564920737,-0.291669943861287,NA,2.71,NA,"Oleoguttula","Teratosphaeriaceae","Dothideomycetes","Capnodiales","Ascomycota"
179,0.480035861927826,0.307371282126323,-0.407542615339022,-0.234160881975308,NA,4.05,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
544,0.45931605448087,0.375638811828776,-0.408077742711791,-0.287347079572074,NA,3.78,NA,"Udeniozyma","Chrysozymaceae","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Basidiomycota"
88,0.376884518982623,0.341166254329661,-0.427496986766913,-0.101718707054063,3.01,4.42,2.35,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
552,0.369885943324982,0.194279262204061,-0.43019254545559,-0.249320084234527,NA,4.47,NA,NA,NA,NA,NA,"Ascomycota"
146,0.46757066910677,0.560277553460429,-0.43064549091227,-0.164148735703691,NA,3.42,3.05,"Naganishia","Filobasidiaceae","Tremellomycetes","Filobasidiales","Basidiomycota"
548,0.374288658920652,0.375525317876556,-0.432838490791758,-0.245542446026179,2.83,2.87,1.39,NA,NA,"Microbotryomycetes","Sporidiobolales","Basidiomycota"
654,0.46775793223049,0.328420048185097,-0.440766482078862,-0.153509839295159,2.83,3.66,2.45,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
301,0.39232086960254,0.248030817834541,-0.442030302798334,-0.211532762111687,NA,3.27,NA,"Metapochonia","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
392,0.365043174706299,0.0948768511283196,-0.443375326121222,-0.332592309600674,NA,3.45,NA,"Metarhizium","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
546,0.403521216318151,0.299827987691845,-0.445927756905296,-0.239043263720981,NA,3.58,NA,"Slooffia","Chrysozymaceae","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Basidiomycota"
372,0.366271509196341,0.34395808366859,-0.446639009103644,-0.14826370160375,NA,2.36,NA,NA,NA,NA,NA,"Ascomycota"
543,0.384468125686048,0.232649268954753,-0.446957818889932,-0.34680903265312,NA,3.65,1.39,"Udeniozyma","Chrysozymaceae","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Basidiomycota"
307,0.385790248210296,0.211471418280723,-0.449448031165972,-0.298341649526391,NA,3.67,NA,"Extremus","Extremaceae","Dothideomycetes","Capnodiales","Ascomycota"
260,0.479573001069635,0.344270045645042,-0.456722577486727,-0.213777770135397,3.65,6.14,4.37,"Pseudogymnoascus","Pseudeurotiaceae","Leotiomycetes","Thelebolales","Ascomycota"
629,0.436335298061532,0.195354083787071,-0.460104325982151,-0.424318025237319,NA,3.74,3.15,NA,"Ceratobasidiaceae","Agaricomycetes","Cantharellales","Basidiomycota"
429,0.361991248806451,0.415966198673792,-0.464086255573016,-0.17580377481802,1.61,3.51,2.52,NA,NA,"Dothideomycetes","Pleosporales","Ascomycota"
528,0.44549705949849,0.530672303507405,-0.465229227790861,-0.121626988902149,2.83,4.46,3.31,NA,NA,"Tremellomycetes",NA,"Basidiomycota"
118,0.303519626115489,0.315438208177596,-0.468171098516602,-0.320693591715435,NA,3.05,NA,NA,"Olpidiaceae","Olpidiomycetes","Olpidiales","Olpidiomycota"
567,0.478638565982318,0.311707290837535,-0.469373818278879,-0.307020918796721,NA,4.4,3.58,"Paraphaeosphaeria","Didymosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
492,0.474260284166873,NA,-0.470109066526631,-0.407426585597444,NA,4.33,NA,"Microdochium","Microdochiaceae","Sordariomycetes","Xylariales","Ascomycota"
69,0.430503533252214,0.254110498134718,-0.471560958174248,-0.227470680744209,2.71,5,3.36,"Humicola","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
386,0.335176552463316,0.275480966046079,-0.471788034964858,-0.280082032182787,4.68,5.76,4.06,"Neonectria","Nectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
667,0.423343767863547,0.425287406425159,-0.476594067268807,-0.239784447346628,NA,3.81,NA,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
376,0.47809999099702,0.429841065530299,-0.477844003861228,-0.321613438703397,3.16,3.97,2.31,"Clonostachys","Bionectriaceae","Sordariomycetes","Hypocreales","Ascomycota"
628,0.400534056921178,0.344618263326445,-0.482807686114888,-0.334588988947801,NA,3.79,2.6,NA,"Ceratobasidiaceae","Agaricomycetes","Cantharellales","Basidiomycota"
223,0.372653786976641,NA,-0.48346575029875,-0.402171798979241,NA,4.4,NA,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
427,0.433900332312851,0.435598871656344,-0.499357870884505,-0.0650344875655254,2.83,4.16,3.2,"Paraphoma","Phaeosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
38,0.44749587977254,0.316393299153327,-0.499687893404626,-0.407517191806109,NA,3.21,NA,"Acephala","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
340,0.396198112415084,0.230365664849482,-0.517234313651144,-0.343260940216626,NA,2.93,NA,"Tolypocladium","Ophiocordycipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
503,0.518952038604473,0.310267770899549,-0.522352935540804,-0.487542305526535,NA,3.69,NA,"Pseudocoleophoma","Dictyosporiaceae","Dothideomycetes","Pleosporales","Ascomycota"
222,0.477030243737151,0.554088817394264,-0.527171329311677,-0.128897197286816,6.83,5.59,4.08,NA,NA,"Leotiomycetes","Helotiales","Ascomycota"
105,0.486746305212708,0.301547559929519,-0.534294233272279,-0.305789253089853,NA,4.41,5.28,"Exophiala","Herpotrichiellaceae","Eurotiomycetes","Chaetothyriales","Ascomycota"
646,0.480106649861406,0.468273650221088,-0.536038493658112,-0.339099484826369,NA,3.86,1.1,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
437,0.275541651255323,0.290963443772933,-0.536423469243075,-0.353504332683203,NA,4.07,NA,"Cadophora","Helotiales_fam_Incertae_sedis","Leotiomycetes","Helotiales","Ascomycota"
102,0.530609794233407,0.53143550524758,-0.562359319844674,-0.131201417885189,2.24,5.35,4.4,"Antennariella","Capnodiaceae","Dothideomycetes","Capnodiales","Ascomycota"
480,0.619669088395004,0.333961667303403,-0.562738898274022,-0.377101041113637,NA,3.17,NA,"Acremonium","Hypocreales_fam_Incertae_sedis","Sordariomycetes","Hypocreales","Ascomycota"
568,0.51197088765996,0.526069953548375,-0.565339216292347,-0.334655249285145,2.78,4.57,3.41,"Paraphaeosphaeria","Didymosphaeriaceae","Dothideomycetes","Pleosporales","Ascomycota"
68,0.524842340754923,0.403309759947931,-0.589255472876894,-0.38764330818341,3.09,5.56,3.13,"Humicola","Chaetomiaceae","Sordariomycetes","Sordariales","Ascomycota"
261,0.51947602267608,0.28564569735207,-0.590065633938427,-0.488331222321681,NA,3.42,NA,"Pseudogymnoascus","Pseudeurotiaceae","Leotiomycetes","Thelebolales","Ascomycota"
420,0.594511502531304,0.50664734669656,-0.60316740030663,-0.312625827112099,2.64,5.84,4.47,"Ascochyta","Didymellaceae","Dothideomycetes","Pleosporales","Ascomycota"
403,0.491137348032187,0.355672356856447,-0.604958481830203,-0.342612880591934,NA,3.36,1.24,NA,NA,NA,NA,"Ascomycota"
479,0.593553620991145,0.455049808597513,-0.60686018495583,-0.516438708976104,1.61,3.3,2.01,NA,NA,NA,NA,NA
527,0.476940232458712,0.366671569112717,-0.609760996544937,-0.451791870824438,1.58,4.58,4.09,"Saitozyma","Trimorphomycetaceae","Tremellomycetes","Tremellales","Basidiomycota"
591,0.580994017179733,0.518221217814665,-0.622162586291503,-0.438046974360086,NA,3.83,NA,"Westerdykella","Sporormiaceae","Dothideomycetes","Pleosporales","Ascomycota"
312,0.6972248793822,0.539004868867031,-0.633572178619792,-0.334177906598152,NA,4.66,2.48,"Elasticomyces","Teratosphaeriaceae","Dothideomycetes","Capnodiales","Ascomycota"
655,0.585689376689605,0.453953297721501,-0.681470693239511,-0.447003745186301,1.59,5.69,4.14,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
380,0.61306353215537,0.463884353661111,-0.683292284719377,-0.381755953956536,NA,4.09,2.33,"Metarhizium","Clavicipitaceae","Sordariomycetes","Hypocreales","Ascomycota"
32,0.590384831485025,0.533724515730766,-0.687523609443923,-0.504616315203809,NA,3.79,NA,"Coniochaeta","Coniochaetaceae","Sordariomycetes","Coniochaetales","Ascomycota"
681,0.663141033672841,0.50657530361484,-0.732457952993665,-0.591462153784957,NA,5.91,4.03,"Mortierella","Mortierellaceae","Mortierellomycetes","Mortierellales","Mortierellomycota"
529,0.567280453804184,0.343996202275488,-0.761186594169091,-0.567911239260877,NA,3.32,NA,"Leucosporidium","Leucosporidiaceae","Microbotryomycetes","Leucosporidiales","Basidiomycota"
