"turfID","year","destinationSite","treatmentOriginGroup","species","scaled"
"um1-5_w1_pf1-4",2023,"Upper Montane","Mid W1","Potentilla pulcherrima",0.5
"um1-5_w1_pf1-4",2023,"Upper Montane","Mid W1","Poa reflexa",0.857142857142857
"um1-5_w1_pf1-4",2023,"Upper Montane","Mid W1","Senecio crassulus",0.285714285714286
"um1-5_w1_pf1-4",2023,"Upper Montane","Mid W1","Taraxacum officinale",0.428571428571429
"um1-5_w1_pf1-4",2023,"Upper Montane","Mid W1","Viola nuttallii",0.142857142857143
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Achillea millefolium",0.111111111111111
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Bromus carinatus",0.0444444444444444
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Erythronium grandiflorum",0.111111111111111
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Delphinium nuttallianum",0.0444444444444444
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Helianthella quinquenervis",0.111111111111111
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Heliomeris multiflora",0.266666666666667
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Ligusticum porteri",0.0666666666666667
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Melica spectabilis",0.111111111111111
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Poa reflexa",0.444444444444444
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Potentilla pulcherrima",0.133333333333333
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Tragopogon dubius",0.111111111111111
"um2-1_w1_pf2-5",2023,"Upper Montane","Mid W1","Viola nuttallii",1
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Achillea millefolium",0.2
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Bromus carinatus",0.25
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Delphinium nuttallianum",0.05
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Hymenoxys hoopesii",0.3
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Lathyrus lanszwertii",0.6
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Mertensia fusiformis",0.1
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Poa pratensis",1
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Potentilla pulcherrima",0.5
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Stipa nelsonii",0.35
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Valeriana occidentalis",0.4
"um2-2_u_um2-2",2023,"Upper Montane","Low Control","Viola nuttallii",0.6
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Achillea millefolium",0.0606060606060606
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Artemisia tridentata",0.121212121212121
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Elymus repens",0.393939393939394
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Erigeron sp.",0.181818181818182
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Heterotheca pumila",1
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Hymenoxys hoopesii",0.242424242424242
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Lathyrus lanszwertii",0.0606060606060606
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Linum lewisii",0.0909090909090909
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Melica spectabilis",0.0303030303030303
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Poa reflexa",0.181818181818182
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Potentilla pulcherrima",0.212121212121212
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Tragopogon dubius",0.0606060606060606
"um2-3_w2_mo2-1",2023,"Upper Montane","High W2","Viola nuttallii",0.121212121212121
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Achillea millefolium",0.333333333333333
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Bromus carinatus",0.333333333333333
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Collomia linearis",1
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Delphinium nuttallianum",0.222222222222222
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Draba spectabilis",0.111111111111111
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Heliomeris multiflora",0.0555555555555556
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Lathyrus lanszwertii",0.444444444444444
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Melica spectabilis",0.0555555555555556
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Poa pratensis",0.444444444444444
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Potentilla pulcherrima",0.611111111111111
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Stipa nelsonii",0.277777777777778
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Valeriana occidentalis",0.722222222222222
"um2-4_nu_um2-4",2023,"Upper Montane","Low Control","Viola nuttallii",0.388888888888889
"um2-5_ws_um2-5",2023,"Upper Montane","Low Control","Achillea millefolium",0.9
"um2-5_ws_um2-5",2023,"Upper Montane","Low Control","Artemisia tridentata",0.15
"um2-5_ws_um2-5",2023,"Upper Montane","Low Control","Bromus carinatus",0.25
"um2-5_ws_um2-5",2023,"Upper Montane","Low Control","Delphinium nuttallianum",0.25
