turfID,originSite,destinationSite,destinationPlotID,originPlotID,treatment,treatmentOrigin,treatmentOriginGroup,year,date_yyyymmdd,functionalGroup,unknownMorpho,species,percentCover,occurrenceCount,comments,X1_1,X1_2,X1_3,X1_4,X1_5,X2_1,X2_2,X2_3,X2_4,X2_5,X3_1,X3_2,X3_3,X3_4,X3_5,X4_1,X4_2,X4_3,X4_4,X4_5,X5_1,X5_2,X5_3,X5_4,X5_5
um6-4_w2_mo6-2,Monument,Upper Montane,um6-4,mo6-2,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Vicia americana,Vicia americana,7,4,,,,FD,,,,,,,,,,,,,,,,S,,,,S,S,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Achillea millefolium,Achillea millefolium,17,13,,,,SD,,,,S,,,,SD,S,,S,,SD,S,S,S,,SD,S,SD,S,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Agoseris ,Agoseris aurantiaca,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,F
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Bromus carinatus,Bromus carinatus,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,F
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,graminoid,Carex,Carex sp.,2,2,,,,,,,,,,,,,,,,,,S,S,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,COLOMIA,Collomia linearis,3,4,,,,S,S,,,,,,,S,,,,,,S,,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,DELPHINIUM,Delphinium nuttallianum,5,5,,,F,,F,,,,,,,,,,,,S,,,F,,,,,,F
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,graminoid,Elymus bakeri,Elymus repens,4,6,,,,,,,S,S,S,,,,S,S,S,,,,,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Erigeron speciosus,Erigeron speciosus,19,5,,,,,FD,FD,,,,FD,FD,,,,,S,,,,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Heliomeris multiflora,Heliomeris multiflora,4,3,,,,,,,,,,,,,,,,,,,,,S,,,,S,S
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,3,1,,,,,,,S,,,,,,,,,,,,,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Mertensia,Mertensia fusiformis,2,1,,,,,,,,,F,,,,,,,,,,,,,,,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,graminoid,Poa pratensis,Poa pratensis,6,11,,S,F,,S,,F,S,S,S,,F,F,,,,S,,,,,,,F,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Potentilla pulcherrima,Potentilla pulcherrima,7,8,,,F,,,,,,,,,F,FD,,,,,,,,,S,FD,S,FD,FD
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,Senecio,Senecio integerrimus,1,1,,,,,,,,,,,,,,,,,,,,,,,S,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,graminoid,Stipa nelsonii,Stipa nelsonii,12,5,,S,SD,,,,SD,,,,,S,,,,,,,,,,,,S,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,VIOLA NUTALII,Viola nuttallii,8,10,,SD,F,S,,,,SD,SD,,,S,,S,,,,,,,S,S,S,,,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2023,7/7/23,forb,VICIA,Vicia americana,13,12,,S,S,S,S,S,,,,S,,S,S,S,,,,,SD,S,S,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,shrub,Artemesia,Artemisia tridentata,1,1,,,,,,,,,,,,,,,,,,,,,S,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Agoseris glauca,Agoseris glauca,1,3,,,,S,S,,,,,,,,,,,,,,,,S,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,graminoid,Carex,Carex sp.,3,3,,,S,,,,,F,,,,,,,,,,,,,,,,,S,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Erigeron,Erigeron sp.,3,1,,,,,,,,,,,,F,,,,,,,,,,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Helianthella quinquenervis,Helianthella quinquenervis,8,4,,,,,,,,,,,,,,F,F,S,,,,,S,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Hydrophyllum,Hydrophyllum capitatum,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,S
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,8,4,,,,SD,S,,,,S,SD,,,,,,,,,,,,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Lathyrus,Vicia americana,3,3,Turfmapper species edit,,,,,,,,,,,,,,,,,,,F,,,,FD,FD,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Ligusticum porteri,Ligusticum porteri,52,18,,SD,S,S,SD,SD,SD,SD,SD,S,S,SD,SD,SD,SD,S,,SD,SD,S,,,,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,graminoid,poa pratensis,Poa pratensis,5,10,,F,,F,S,,S,,F,,,,S,S,,,,,,S,,F,S,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Sedum integrifolium,Rhodiola integrifolia,6,7,,,SD,S,,,,,,,,,S,S,,,S,,,,,SD,S,,,
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2023,7/7/23,forb,Viola sp.,Viola nuttallii,3,7,,S,,,,,S,,,,,,,,,,S,,F,,S,,,,S,SD
um1-2_w2_mo1-5,Monument,Upper Montane,um1-2,mo1-5,warmed two steps,warmed two steps Monument,High W2,2019,20190708,ground cover,Bare soil,bare soil,50,23,,,PD,P,P,P,PD,PD,P,PD,P,PD,PD,PD,P,P,P,P,PD,P,P,,P,PD,PD,P
um1-2_w2_mo1-5,Monument,Upper Montane,um1-2,mo1-5,warmed two steps,warmed two steps Monument,High W2,2019,20190708,ground cover,Litter,litter,40,25,,P,P,PD,PD,PD,P,P,PD,P,P,P,P,P,PD,PD,P,PD,P,PD,PD,P,P,P,P,P
um1-3_u_um1-3,Upper Montane,Upper Montane,um1-3,um1-3,untouched,untouched Upper Montane,Low Control,2019,20190708,ground cover,Bare soil,bare soil,2,4,,,,P,,,,,P,P,P,,,,,,,,,,,,,,,
um1-3_u_um1-3,Upper Montane,Upper Montane,um1-3,um1-3,untouched,untouched Upper Montane,Low Control,2019,20190708,ground cover,Litter,litter,80,22,,P,P,P,P,,P,P,P,P,P,P,PD,PD,PD,P,P,P,,PD,PD,P,PD,,PD,PD
um1-4_ws_um1-1,Upper Montane,Upper Montane,um1-4,um1-1,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,ground cover,Bare soil,bare soil,6,6,,,,,,,,,P,,,,,,,,,P,PD,,,P,P,PD,,
um1-4_ws_um1-1,Upper Montane,Upper Montane,um1-4,um1-1,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,ground cover,Litter,litter,60,23,,P,P,P,P,P,P,PD,P,P,P,P,PD,P,P,P,P,PD,P,P,,PD,PD,P,,P
um1-5_w1_pf1-4,Pfeiler,Upper Montane,um1-5,pf1-4,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190708,ground cover,Bare soil,bare soil,40,15,,P,PD,PD,P,,P,P,,PD,,,,P,,,P,,PD,P,,,PD,PD,PD,P
um1-5_w1_pf1-4,Pfeiler,Upper Montane,um1-5,pf1-4,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190708,ground cover,Litter,litter,60,24,,P,P,P,P,P,P,PD,PD,P,P,PD,PD,PD,PD,P,P,,P,P,PD,P,P,P,P,P
um2-1_w1_pf2-5,Pfeiler,Upper Montane,um2-1,pf2-5,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190708,ground cover,Bare soil,bare soil,50,18,,PD,PD,PD,PD,PD,P,,,,,PD,P,,,,PD,P,PD,P,PD,PD,PD,PD,PD,PD
um2-1_w1_pf2-5,Pfeiler,Upper Montane,um2-1,pf2-5,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190708,ground cover,Litter,litter,35,22,,P,P,,P,P,P,PD,P,P,P,P,PD,PD,P,P,P,PD,P,P,,P,,P,P,P
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,ground cover,Bare soil,bare soil,15,9,,PD,PD,PD,PD,,PD,P,,PD,P,,,,P,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,ground cover,Litter,litter,70,24,,P,P,P,P,PD,P,P,P,P,P,P,P,PD,PD,PD,P,PD,P,,PD,P,PD,PD,P,PD
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,ground cover,Bare soil,bare soil,60,22,,PD,PD,PD,P,,P,PD,PD,P,P,PD,PD,P,PD,,P,PD,P,P,P,PD,PD,PD,P,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,ground cover,Litter,litter,20,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,P
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,ground cover,Bare soil,bare soil,50,18,,PD,PD,PD,PD,PD,P,P,PD,PD,,,,,P,PD,,P,P,PD,PD,,,P,P,PD
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,ground cover,Litter,litter,20,18,,,P,,P,P,P,P,,P,P,P,,,,P,,P,P,P,P,P,P,P,P,P
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,ground cover,Bare soil,bare soil,40,20,,P,P,P,PD,,P,P,P,P,,P,PD,PD,P,,,PD,PD,P,P,PD,,P,PD,P
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,ground cover,Litter,litter,50,24,,PD,P,PD,P,P,P,P,P,PD,P,P,P,P,PD,PD,,P,P,PD,P,P,PD,PD,P,PD
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,ground cover,bare soil,bare soil,4,2,,P,,,,,,,,,,,,,,,,,,,,,,P,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,ground cover,litter,litter,80,24,,P,P,PD,PD,P,P,P,P,P,P,P,,PD,P,P,P,P,P,P,PD,PD,P,PD,PD,P
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,ground cover,Bare soil,bare soil,45,23,,PD,P,PD,PD,PD,PD,PD,P,PD,PD,PD,P,P,P,PD,P,P,,P,,PD,P,P,P,P
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,ground cover,Litter,litter,15,24,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,P,P,P,P,P
um3-4_w1_pf3-2,Pfeiler,Upper Montane,um3-4,pf3-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190709,ground cover,Bare soil,bare soil,45,19,,P,P,PD,P,PD,PD,P,PD,PD,PD,PD,P,PD,PD,PD,,,P,PD,P,P,,,,
um3-4_w1_pf3-2,Pfeiler,Upper Montane,um3-4,pf3-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190709,ground cover,Litter,litter,30,23,,PD,P,P,P,P,P,P,P,P,,P,P,P,P,P,,P,P,P,P,P,P,P,P,P
um3-5_nu_um3-5,Upper Montane,Upper Montane,um3-5,um3-5,netted untouched,netted untouched Upper Montane,Low Control,2019,20190709,ground cover,Bare soil,bare soil,12,9,,,,PD,,,P,P,,,,P,P,P,,,,,PD,P,,,,,P,
um3-5_nu_um3-5,Upper Montane,Upper Montane,um3-5,um3-5,netted untouched,netted untouched Upper Montane,Low Control,2019,20190709,ground cover,Litter,litter,75,22,,P,P,P,P,P,P,P,PD,P,,PD,PD,P,PD,PD,,P,P,PD,P,,PD,P,P,P
um4-1_w1_pf4-2,Pfeiler,Upper Montane,um4-1,pf4-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190710,ground cover,Bare soil,bare soil,15,7,,P,,PD,,PD,P,P,,,,PD,,,,,,,,,,,,,P,
um4-1_w1_pf4-2,Pfeiler,Upper Montane,um4-1,pf4-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,P,P,P,PD,PD,P,P,P,P,P,PD,P,P,PD,P,P,PD,P,PD,P,P,P
um4-2_w2_mo4-3,Monument,Upper Montane,um4-2,mo4-3,warmed two steps,warmed two steps Monument,High W2,2019,20190710,ground cover,Bare soil,bare soil,70,25,,P,P,P,P,P,P,PD,PD,PD,PD,P,PD,PD,P,PD,P,PD,P,PD,PD,P,PD,PD,PD,PD
um4-2_w2_mo4-3,Monument,Upper Montane,um4-2,mo4-3,warmed two steps,warmed two steps Monument,High W2,2019,20190710,ground cover,Litter,litter,30,25,,PD,P,P,P,P,PD,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
um4-3_nu_um4-3,Upper Montane,Upper Montane,um4-3,um4-3,netted untouched,netted untouched Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,P,P,P,P,PD,P,P,P,PD,P
um4-3_nu_um4-3,Upper Montane,Upper Montane,um4-3,um4-3,netted untouched,netted untouched Upper Montane,Low Control,2019,20190710,ground cover,bare soil,bare soil,5,3,,,P,,,,,,,,,,P,P,,,,,,,,,,,,
um4-4_u_um4-4,Upper Montane,Upper Montane,um4-4,um4-4,untouched,untouched Upper Montane,Low Control,2019,20190710,ground cover,Bare soil,bare soil,5,1,,,,,,,,,,,,,,,,,,,P,,,,,,,
um4-4_u_um4-4,Upper Montane,Upper Montane,um4-4,um4-4,untouched,untouched Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,P,P,P,PD,P,PD,P,P,P,P,PD,P,P,P,P,P,P,P,P,P,P,P
um4-5_ws_um4-5,Upper Montane,Upper Montane,um4-5,um4-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190710,ground cover,Bare soil,bare soil,40,15,,,,,,,P,P,,P,,P,,,P,P,PD,PD,PD,PD,,P,P,P,P,P
um4-5_ws_um4-5,Upper Montane,Upper Montane,um4-5,um4-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,PD,PD,PD,PD,PD,PD,PD,PD,PD,P,PD,P,PD,PD,P,P,P,P,PD,P,P,PD,PD,PD
um5-2_nu_um5-2,Upper Montane,Upper Montane,um5-2,um5-2,netted untouched,netted untouched Upper Montane,Low Control,2019,20190710,ground cover,Bare soil,bare soil,4,1,,,,,,,,,,,,,,,,,,,,,PD,,,,,
um5-2_nu_um5-2,Upper Montane,Upper Montane,um5-2,um5-2,netted untouched,netted untouched Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,P,P,P,P,PD,P,P,PD
um5-1_ws_um5-1,Upper Montane,Upper Montane,um5-1,um5-1,within site transplant,within site transplant Upper Montane,Low Control,2019,20190710,ground cover,Bare soil,bare soil,8,14,,,PD,PD,,,,P,PD,PD,P,P,PD,,,P,,,,P,P,,P,,P,PD
um5-1_ws_um5-1,Upper Montane,Upper Montane,um5-1,um5-1,within site transplant,within site transplant Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,PD,PD,PD,P,P,P,PD,PD,P,PD,PD,PD,P,PD,PD,PD,PD,P,P,PD,PD,P
um5-3_u_um5-3,Upper Montane,Upper Montane,um5-3,um5-3,untouched,untouched Upper Montane,Low Control,2019,20190710,ground cover,Litter,litter,80,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,P,P,P
um5-4_w1_pf5-3,Pfeiler,Upper Montane,um5-4,pf5-3,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190710,ground cover,Bare soil,bare soil,30,17,,PD,P,P,PD,P,PD,,,PD,,PD,P,P,PD,P,P,P,,P,,PD,,,,P
um5-4_w1_pf5-3,Pfeiler,Upper Montane,um5-4,pf5-3,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190710,ground cover,Litter,litter,60,25,,P,P,P,P,PD,P,P,P,P,P,P,P,P,P,PD,P,P,P,P,PD,P,P,P,P,PD
um5-5_w2_mo5-2,Monument,Upper Montane,um5-5,mo5-2,warmed two steps,warmed two steps Monument,High W2,2019,20190710,ground cover,Bare soil,bare soil,60,25,,PD,PD,P,PD,PD,P,P,P,P,P,P,P,P,PD,P,P,PD,P,P,PD,P,P,P,P,PD
um5-5_w2_mo5-2,Monument,Upper Montane,um5-5,mo5-2,warmed two steps,warmed two steps Monument,High W2,2019,20190710,ground cover,Litter,litter,25,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
um6-1_w1_pf6-2,Pfeiler,Upper Montane,um6-1,pf6-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190711,ground cover,Bare soil,bare soil,5,5,,,,,,P,,,,,,,,,,,,,P,,,,,P,P,PD
um6-1_w1_pf6-2,Pfeiler,Upper Montane,um6-1,pf6-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190711,ground cover,Litter,litter,80,25,,P,PD,PD,P,PD,P,PD,PD,P,P,PD,PD,P,P,P,PD,P,P,P,P,P,PD,PD,PD,P
um6-2_w1_pf6-1,Pfeiler,Upper Montane,um6-2,pf6-1,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190711,ground cover,Bare soil,bare soil,15,10,,PD,,,,P,P,,,,P,,,,,,P,P,P,P,P,P,,,,
um6-2_w1_pf6-1,Pfeiler,Upper Montane,um6-2,pf6-1,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190711,ground cover,Litter,litter,80,24,,P,PD,P,P,PD,PD,P,P,P,PD,P,PD,PD,PD,PD,P,P,P,PD,P,PD,,PD,PD,P
um6-3_w2_mo6-1,Monument,Upper Montane,um6-3,mo6-1,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Bare soil,bare soil,50,19,,P,,P,P,P,,P,,P,P,P,P,,P,,P,P,PD,,P,P,PD,P,PD,P
um6-3_w2_mo6-1,Monument,Upper Montane,um6-3,mo6-1,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Litter,litter,40,24,,PD,P,P,PD,P,PD,P,P,P,P,P,P,P,P,PD,P,P,P,,PD,P,P,P,P,P
um6-4_w2_mo6-2,Monument,Upper Montane,um6-4,mo6-2,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Bare soil,bare soil,40,22,,P,P,P,P,PD,PD,P,P,P,P,PD,P,P,P,PD,P,,PD,PD,,PD,,P,P,P
um6-4_w2_mo6-2,Monument,Upper Montane,um6-4,mo6-2,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Litter,litter,60,25,,P,P,P,P,P,P,PD,P,P,P,P,PD,PD,P,P,P,P,P,P,P,P,P,P,PD,P
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2019,20190711,ground cover,Bare soil,bare soil,20,15,,P,P,PD,PD,PD,,,,,PD,,,,,PD,P,P,P,,P,P,P,P,P,
um6-5_ws_um6-4,Upper Montane,Upper Montane,um6-5,um6-4,within site transplant,within site transplant Upper Montane,Low Control,2019,20190711,ground cover,Litter,litter,70,24,,P,P,,P,P,PD,PD,PD,P,P,P,P,P,P,P,P,PD,PD,PD,PD,P,P,PD,P,PD
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Bare soil,bare soil,30,11,,P,P,,,,,,,,P,,P,,,P,,,P,PD,P,,,P,PD,PD
um6-6_w2_mo6-5,Monument,Upper Montane,um6-6,mo6-5,warmed two steps,warmed two steps Monument,High W2,2019,20190711,ground cover,Litter,litter,70,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,PD,P,P,P,P,P,P,P
pf1-1_nu_pf1-1,Pfeiler,Pfeiler,pf1-1,pf1-1,netted untouched,netted untouched Pfeiler,Mid Control,2019,20190723,ground cover,Bare soil,bare soil,15,1,,,,,,,,,,,,,,,,,,,,,,,P,,,
pf1-1_nu_pf1-1,Pfeiler,Pfeiler,pf1-1,pf1-1,netted untouched,netted untouched Pfeiler,Mid Control,2019,20190723,ground cover,Litter,litter,80,25,,P,P,PD,P,P,P,P,PD,PD,PD,P,PD,P,P,PD,PD,PD,P,P,P,P,P,P,P,P
pf1-2_u_pf1-2,Pfeiler,Pfeiler,pf1-2,pf1-2,untouched,untouched Pfeiler,Mid Control,2019,20190723,ground cover,Bare soil,bare soil,30,19,,P,P,PD,P,P,P,PD,P,P,P,PD,P,,,P,PD,,,P,,P,P,P,,P
pf1-2_u_pf1-2,Pfeiler,Pfeiler,pf1-2,pf1-2,untouched,untouched Pfeiler,Mid Control,2019,20190723,ground cover,Litter,litter,60,25,,P,P,P,P,P,P,P,P,P,P,P,P,PD,P,PD,P,P,P,PD,P,P,PD,P,PD,PD
pf1-3_ws_pf1-5,Pfeiler,Pfeiler,pf1-3,pf1-5,within site transplant,within site transplant Pfeiler,Mid Control,2019,20190723,ground cover,Bare soil,bare soil,50,18,,P,PD,PD,PD,PD,P,,,P,P,P,,P,P,P,,,P,P,P,,P,PD,P,
pf1-3_ws_pf1-5,Pfeiler,Pfeiler,pf1-3,pf1-5,within site transplant,within site transplant Pfeiler,Mid Control,2019,20190723,ground cover,Litter,litter,50,25,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,PD,P,P,P,P,P,P
pf1-4_c1_um1-5,Upper Montane,Pfeiler,pf1-4,um1-5,cooled one step,cooled one step Upper Montane,Low C1,2019,20190723,ground cover,bare soil,bare soil,90,25,,P,PD,PD,PD,PD,PD,PD,PD,PD,PD,PD,P,P,PD,PD,PD,P,P,P,PD,PD,P,PD,PD,PD
pf1-4_c1_um1-5,Upper Montane,Pfeiler,pf1-4,um1-5,cooled one step,cooled one step Upper Montane,Low C1,2019,20190723,ground cover,litter,litter,25,25,,PD,P,P,P,P,P,P,P,P,P,P,PD,PD,P,P,P,PD,PD,PD,P,P,PD,P,P,P
pf1-5_w1_mo1-1,Monument,Pfeiler,pf1-5,mo1-1,warmed one step,warmed one step Monument,High W1,2019,20190723,ground cover,Bare soil,bare soil,70,24,,P,PD,PD,PD,PD,,P,PD,PD,P,P,P,P,P,PD,P,P,PD,PD,PD,PD,P,P,P,P
pf1-5_w1_mo1-1,Monument,Pfeiler,pf1-5,mo1-1,warmed one step,warmed one step Monument,High W1,2019,20190723,ground cover,Litter,litter,20,24,,,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,PD,PD,PD
pf2-1_nu_pf2-1,Pfeiler,Pfeiler,pf2-1,pf2-1,netted untouched,netted untouched Pfeiler,Mid Control,2019,20190723,ground cover,Bare soil,bare soil,5,3,,,,,,,P,,,,,,,,,,,P,,,,,,P,,
pf2-1_nu_pf2-1,Pfeiler,Pfeiler,pf2-1,pf2-1,netted untouched,netted untouched Pfeiler,Mid Control,2019,20190723,ground cover,Litter,litter,90,24,,P,P,P,P,PD,P,P,P,PD,P,P,P,P,PD,PD,P,PD,PD,P,P,PD,PD,P,P,
pf2-2_c1_um2-1,Upper Montane,Pfeiler,pf2-2,um2-1,cooled one step,cooled one step Upper Montane,Low C1,2019,20190723,ground cover,Bare soil,bare soil,40,16,,,P,,PD,PD,,P,,P,PD,,,P,,PD,,P,P,P,P,PD,PD,P,,PD
pf2-2_c1_um2-1,Upper Montane,Pfeiler,pf2-2,um2-1,cooled one step,cooled one step Upper Montane,Low C1,2019,20190723,ground cover,Litter,litter,60,25,,P,PD,PD,P,P,PD,P,P,P,P,PD,P,P,P,P,P,P,PD,P,P,P,P,P,P,P
pf2-3_w1_mo2-5,Monument,Pfeiler,pf2-3,mo2-5,warmed one step,warmed one step Monument,High W1,2019,20190723,ground cover,Bare soil,bare soil,90,25,,PD,PD,PD,P,P,PD,PD,PD,PD,PD,P,P,P,PD,PD,PD,P,P,PD,P,PD,P,PD,P,PD
pf2-3_w1_mo2-5,Monument,Pfeiler,pf2-3,mo2-5,warmed one step,warmed one step Monument,High W1,2019,20190723,ground cover,Litter,litter,20,25,,P,P,P,PD,P,P,P,P,P,P,P,P,P,P,P,P,P,PD,P,P,P,PD,P,P,P
